ID,COD_UG,COD_PRE,QUARTIERE,NOME,UBICAZIONE,AREA_UG,TIPO_DI_AREA,IMAGE,GEO_POINT_2D,GEO_SHAPE
416,1557,106R,Borgo Panigale - Reno,AREA VERDE VIA DE PISIS,Via De Pisis,401.877,VERDE D'ARREDO,,"44.5028145357, 11.2911037897","{""type"": ""Polygon"", ""coordinates"": [[[11.291163859879385, 44.502574398645315], [11.291155184836471, 44.502574530247465], [11.291151095332634, 44.50257685649391], [11.291119291920197, 44.50258270539179], [11.291097917094902, 44.50259459693588], [11.291064060789381, 44.50262236985259], [11.291056270669808, 44.50264649276399], [11.29105555014978, 44.50266526384096], [11.291053471400609, 44.502723658771544], [11.291049529299585, 44.50277167171674], [11.291048897627297, 44.50277341487364], [11.29105354865727, 44.503049413450505], [11.29105460762974, 44.50304979087882], [11.291141902757813, 44.503048037612565], [11.291163859879385, 44.502574398645315]]]}"
417,2325,106R,Borgo Panigale - Reno,AREA VERDE VIA DE PISIS,Via De Pisis,8.67,VERDE D'ARREDO,,"44.5025805904, 11.2912039972","{""type"": ""Polygon"", ""coordinates"": [[[11.291243060681088, 44.50256876674946], [11.291183816773811, 44.502569956685285], [11.291185114045263, 44.502603047807405], [11.291243060681088, 44.50256876674946]]]}"
418,1639,103R,Borgo Panigale - Reno,GIARDINO LEMONIA,Via Lemonia,946.605,GIARDINO,,"44.5070875616, 11.2981735131","{""type"": ""Polygon"", ""coordinates"": [[[11.298439651038338, 44.507081623653136], [11.298354520328807, 44.50692113107364], [11.297976815157702, 44.50702744575077], [11.29797699548267, 44.507029042089464], [11.297975119903269, 44.50703877620518], [11.297969732833403, 44.50704534885136], [11.297959704782198, 44.50704878306861], [11.29794400510018, 44.50705152319655], [11.297927208079344, 44.50705509376712], [11.297920311705893, 44.50705200048178], [11.297912191394307, 44.507046507983944], [11.297912005765763, 44.507045687827365], [11.297883094463623, 44.50705382528236], [11.297883143073815, 44.50705436530893], [11.297887909432559, 44.50706073313405], [11.297930986350218, 44.50715117264494], [11.297949307427809, 44.5071863567035], [11.29797773403711, 44.507248809793495], [11.297978516914885, 44.50724938025629], [11.298437722553922, 44.50713331358021], [11.298439351192117, 44.50710917691316], [11.298439651038338, 44.507081623653136]], [[11.297916814523246, 44.507077927721], [11.297906787267715, 44.507081361917535], [11.297896999308403, 44.50706216642019], [11.297907026572618, 44.50705873251241], [11.297916814523246, 44.507077927721]]]}"
419,1253,118R,Borgo Panigale - Reno,P.E.E.P. DI VITTORIO,Via di Vittorio,28.081,VERDE D'ARREDO STRADALE,,"44.4949645253, 11.2884953318","{""type"": ""Polygon"", ""coordinates"": [[[11.2884494120192, 44.494889622079675], [11.288524513949302, 44.495046608200795], [11.288541981867459, 44.49504301661827], [11.28846764417507, 44.494883730003394], [11.2884494120192, 44.494889622079675]]]}"
420,1257,118R,Borgo Panigale - Reno,P.E.E.P. DI VITTORIO,Via di Vittorio,19032.235,GIARDINO,,"44.4937037843, 11.2889800558","{""type"": ""Polygon"", ""coordinates"": [[[11.289679675848976, 44.496024368797244], [11.288984669018767, 44.49499412772536], [11.288979460006356, 44.49498640465111], [11.288979383087467, 44.49498642405526], [11.288945184846796, 44.49493658896041], [11.288499905026557, 44.49425125998366], [11.288473223943983, 44.49419940144187], [11.288308549504723, 44.49395060624047], [11.288077300152057, 44.49359869300681], [11.288133633762602, 44.493579108621056], [11.289020779540591, 44.49338189263508], [11.289096796221445, 44.493363892750985], [11.289505352098379, 44.493281790836654], [11.289619737097647, 44.493466192139536], [11.289809913706877, 44.49375979914134], [11.289919312913694, 44.4939271349203], [11.289986493461356, 44.494016834722], [11.290068268828165, 44.49414374292179], [11.290231834243627, 44.494373689738566], [11.290305427380572, 44.494475567204944], [11.290334472224636, 44.49450100854212], [11.290471590728739, 44.49468637619147], [11.29052982718651, 44.494776816423816], [11.290638829051673, 44.49473973966314], [11.290650122784431, 44.49473558438842], [11.290637791383944, 44.49468601331545], [11.290567962102811, 44.49462718717965], [11.29048025247406, 44.49456277125511], [11.290365458504477, 44.494469900481505], [11.290348985776488, 44.49444718082675], [11.290295881456892, 44.494390992526924], [11.290253185690167, 44.49433533932937], [11.290227682041856, 44.49429421172005], [11.290155145790514, 44.49416628849233], [11.289990867865757, 44.493897443142174], [11.289915801567755, 44.49378444160141], [11.289761856424883, 44.49354066945452], [11.289714050158734, 44.493460580897555], [11.289597727639404, 44.49327553843024], [11.289506132331256, 44.4931383309225], [11.289441349950053, 44.493075684883], [11.289407202924835, 44.49305257599705], [11.289352926797855, 44.49301946174042], [11.289270847879314, 44.49296608559441], [11.289225593441449, 44.49292461088399], [11.289223217312827, 44.492890454444144], [11.289240592489737, 44.49285664544466], [11.289261633831256, 44.49283689097836], [11.289289603405654, 44.492815589928895], [11.289316532364007, 44.492802146287254], [11.28944128658608, 44.492769754659804], [11.289519567255182, 44.49276143219379], [11.289573293716339, 44.49277808838923], [11.289646542971239, 44.49285646908609], [11.289681841469305, 44.49291958726603], [11.289688597554186, 44.49290261736164], [11.289690927004306, 44.49289389173976], [11.289691196630775, 44.492888259339836], [11.289696854977505, 44.49288216732379], [11.289713556439347, 44.492875691748004], [11.289725240994914, 44.49287047580115], [11.289731724756974, 44.492868236651695], [11.2897433797289, 44.49286575945894], [11.289757831714049, 44.49286071006572], [11.289766192358483, 44.4928586196253], [11.289840603232498, 44.49283906100894], [11.289954237735063, 44.49281120596892], [11.289980891996084, 44.49280426523831], [11.289981566497644, 44.4928040897992], [11.289941025386767, 44.4927387760901], [11.289902830026175, 44.49265806111555], [11.289902484675205, 44.49265733057365], [11.289902491361453, 44.49265731632373], [11.289935947963547, 44.492586890279604], [11.289957110080225, 44.49256206888362], [11.290054324181828, 44.492491249296044], [11.290118827942736, 44.4924715894979], [11.290118776204945, 44.4924715735401], [11.29001276373735, 44.49243842947542], [11.28988240424504, 44.49240202272741], [11.289762874416718, 44.49237264672937], [11.289695045725672, 44.49236795574387], [11.28950413952654, 44.49237067839879], [11.289453555769645, 44.492386097141754], [11.289383675300009, 44.49240598085427], [11.289210370768958, 44.49246090432693], [11.289075672638276, 44.49251041222043], [11.288900719271732, 44.492571345884656], [11.288700064705923, 44.49264617203401], [11.288580110009455, 44.492686580797155], [11.28839517099055, 44.49275473615926], [11.288314984762964, 44.49279793541094], [11.288283190315342, 44.49281870424293], [11.288251984590952, 44.492847903898905], [11.28818901379043, 44.492894738360185], [11.28815175808272, 44.49293047767718], [11.288102737822756, 44.492985169829936], [11.288071607094581, 44.493032179380016], [11.288030133822632, 44.49310543699434], [11.287999013252803, 44.4931817422041], [11.287987213417939, 44.49328695548171], [11.287986563572776, 44.493358837415194], [11.287999073450091, 44.49337061165558], [11.288028155718608, 44.493387402776165], [11.288069066662173, 44.49341079872303], [11.288076284869776, 44.49341954857339], [11.288089496358866, 44.49347018803623], [11.288100479187282, 44.493508471107056], [11.288086579603451, 44.49356001734133], [11.288052857371264, 44.49359894100549], [11.288021844899284, 44.49361990754131], [11.288010176099197, 44.49364129961287], [11.288008412657527, 44.493654355150916], [11.288014771244793, 44.493700612736525], [11.288025873424521, 44.49378095365732], [11.288053112382212, 44.49389596291569], [11.288062783053599, 44.493939712908585], [11.28809238028637, 44.49402782012789], [11.288116319816657, 44.494087559045], [11.288146672655445, 44.494165886471116], [11.288158329214184, 44.49420227229003], [11.288144596979194, 44.494204488219296], [11.288132391096946, 44.494207675170486], [11.288153899431485, 44.494263394060106], [11.288165164547936, 44.49426072665314], [11.288165177503744, 44.49426071832713], [11.288165783625697, 44.49426237384049], [11.288363844928343, 44.494218400023925], [11.288422053338458, 44.49433914892464], [11.288556255896744, 44.494612333069654], [11.288737129423339, 44.49498974909919], [11.288760850792219, 44.49504192392092], [11.28876695883628, 44.49505312995301], [11.28876384821681, 44.49505078981169], [11.288562816450195, 44.495101095033625], [11.288554949619833, 44.49510575404501], [11.288608556642036, 44.495215677649966], [11.288619798905415, 44.49522013333291], [11.288820874099615, 44.49517090771293], [11.28882970697915, 44.495168245830975], [11.288831119315633, 44.495170837255], [11.288899535939922, 44.49532183213178], [11.289019833140825, 44.49557163618954], [11.289109774760774, 44.49575451420077], [11.289095127612022, 44.49575945046666], [11.288902216622397, 44.495806762687785], [11.288914760673013, 44.49583239517906], [11.288944981242773, 44.49587824101981], [11.288972284112385, 44.49588813591822], [11.289066951944056, 44.49591042861354], [11.289100471143808, 44.49592076279271], [11.289168276111958, 44.4959564020197], [11.289189358874888, 44.49597443365329], [11.289210624948646, 44.49600038397788], [11.289262730581274, 44.496042999953666], [11.289294591769552, 44.496047221827396], [11.289323298890668, 44.496047995922595], [11.289369572623034, 44.4960452667771], [11.289679675848976, 44.496024368797244]], [[11.289144988179013, 44.4956071357641], [11.289101241190844, 44.49561773908162], [11.289077651692345, 44.49556472165937], [11.289118003534389, 44.49555418619349], [11.289144988179013, 44.4956071357641]]]}"
421,1845,015N,Navile,GIARDINO SCUOLE MARSILI,Via Sant'Anna,3453.161,VERDE SCOLASTICO,,"44.5487637258, 11.3559407185","{""type"": ""Polygon"", ""coordinates"": [[[11.35635912025242, 44.54879802025651], [11.356107961383294, 44.548811152610355], [11.356023005208058, 44.54854385972473], [11.356098548574636, 44.54853324470686], [11.356059336578396, 44.54836848654189], [11.355983845585127, 44.54838039361513], [11.355946856590833, 44.54828157796619], [11.355682351310781, 44.5483992308398], [11.355680814030043, 44.54840554691406], [11.355677764977672, 44.548413153089754], [11.355672098889913, 44.548415327521354], [11.355667939312085, 44.54841918488078], [11.355665341590859, 44.548426096120366], [11.35566799931594, 44.54843255573549], [11.355671956511836, 44.548435559862114], [11.35567537939491, 44.54843720350364], [11.355683085918368, 44.54843807278079], [11.355690737532083, 44.54843757196046], [11.355699707796978, 44.548436515581024], [11.355711988085488, 44.54846289554738], [11.355648152942004, 44.54847307724773], [11.355441198979301, 44.54850656691985], [11.355486696005995, 44.54867681871361], [11.35584554105072, 44.54862776005502], [11.355857998062405, 44.548674438925616], [11.355902594883634, 44.54867195911931], [11.35590539241569, 44.54868182058432], [11.355885085628513, 44.54868522413006], [11.355873325642431, 44.548686141960715], [11.35586139432029, 44.54868716645903], [11.355874179731101, 44.54873507380525], [11.355918316673668, 44.548727378985774], [11.355921502227377, 44.54873860914075], [11.355900699387398, 44.548742628177074], [11.35587727228571, 44.54874666482196], [11.35588935962619, 44.5487910810141], [11.355910153844038, 44.548788614010974], [11.35593441615774, 44.54878413059179], [11.355938029136093, 44.54879686718621], [11.355891844002253, 44.54880126813245], [11.355905319286274, 44.54885176310822], [11.355676699537767, 44.548882147274796], [11.355639001162443, 44.54875486923284], [11.355592323869331, 44.548763593836654], [11.355609391800373, 44.548827916808065], [11.35548525772163, 44.548844708383], [11.355488697453977, 44.54885897363119], [11.355493320712231, 44.548878147414385], [11.355506983611178, 44.54893480478021], [11.35558650701368, 44.5489331626491], [11.355633863943206, 44.54894123945068], [11.355709478645492, 44.54897718975406], [11.355733809570458, 44.548997383369645], [11.35578405974341, 44.54905181536851], [11.3557994771358, 44.549045186141186], [11.35592251461443, 44.549026928683794], [11.355971670149327, 44.549019634323926], [11.355984327597737, 44.54901622829167], [11.35601056190378, 44.54907618538996], [11.356045743714473, 44.54912041120735], [11.356081322324513, 44.549174462501135], [11.356116424197246, 44.54916939679518], [11.35640517069975, 44.54911860590005], [11.35635912025242, 44.54879802025651]]]}"
422,1532,412N,Navile,AIUOLE MARESCALCHI CORTICELLA,Via Corticella,200.687,VERDE D'ARREDO,,"44.5446569421, 11.3549896235","{""type"": ""Polygon"", ""coordinates"": [[[11.355058841448106, 44.544989588582666], [11.35505809639022, 44.544971126330886], [11.355019733664635, 44.544966559585944], [11.35498220204676, 44.544962972981864], [11.354968065463293, 44.54489750245982], [11.354945235260312, 44.544779366850776], [11.354935547294438, 44.54470206115246], [11.354925558626615, 44.54457661443219], [11.354952740666667, 44.544558438424524], [11.354950704676023, 44.544507984273494], [11.354955248293084, 44.544498496095734], [11.354989135655885, 44.544483704506945], [11.355061090241389, 44.54447634719116], [11.35516107988758, 44.54447193415838], [11.355267916994315, 44.54447234028975], [11.35527743205036, 44.544461701440056], [11.355278478179448, 44.54445330754906], [11.355176823854556, 44.544455168726984], [11.355006094051841, 44.54445634488476], [11.354958655134826, 44.544460847389274], [11.354932924679588, 44.54447429609895], [11.354914372262746, 44.544502863094564], [11.35490306223922, 44.5445888221811], [11.35490715078705, 44.54473083136954], [11.354931479377713, 44.54484541291063], [11.354972604578064, 44.544980946139724], [11.35497611065575, 44.5449804145684], [11.354975487860859, 44.54498207088716], [11.354981711867087, 44.544999099785976], [11.355058841448106, 44.544989588582666]]]}"
423,2348,412N,Navile,AIUOLE MARESCALCHI CORTICELLA,Via Corticella,13.967,VERDE D'ARREDO,,"44.5450386846, 11.355102365","{""type"": ""Polygon"", ""coordinates"": [[[11.355209796574108, 44.54501978338279], [11.355205643363501, 44.54501315355483], [11.354995580962184, 44.54505744167844], [11.354998427611562, 44.54506434651934], [11.355209796574108, 44.54501978338279]]]}"
424,1686,102VT,Santo Stefano,AIUOLE VIALE B. PICHAT,Viale Berti Pichat,2001.109,VERDE D'ARREDO STRADALE,,"44.5007374201, 11.3555992661","{""type"": ""Polygon"", ""coordinates"": [[[11.354736134746434, 44.50135600198808], [11.353770647596734, 44.50170845907179], [11.35379733683363, 44.50174315695341], [11.354835381729954, 44.50134888976881], [11.355859663109223, 44.5009703680201], [11.355914151504727, 44.50094907741308], [11.355962051550877, 44.50092036086077], [11.355993290930547, 44.500896489567964], [11.356024391097844, 44.50086604984635], [11.356052002687765, 44.50083019029238], [11.356071797548807, 44.50079701255188], [11.356087385226461, 44.50075933064001], [11.356093685498793, 44.500725261735916], [11.356096565013997, 44.50070620712458], [11.356111660819225, 44.50057836364772], [11.356141856487076, 44.50036257827118], [11.35618543425707, 44.49999633426307], [11.356227588932596, 44.499678296818914], [11.356218021551605, 44.49967761580368], [11.35616135353815, 44.49967725630334], [11.356163580054755, 44.49966322164712], [11.356158780750008, 44.499662718408544], [11.356129266436481, 44.49966071746859], [11.356031016336235, 44.50046557737595], [11.356012713223368, 44.5006231366865], [11.355999893473518, 44.500717026350436], [11.35597798358335, 44.50076951224908], [11.355947639819036, 44.50081560103064], [11.35590787118659, 44.50085567267348], [11.355833195275908, 44.50089727527289], [11.355605195295364, 44.50099533832703], [11.354736134746434, 44.50135600198808]]]}"
425,2356,117N,Navile,Giardino Papini Corticella,Via Giovanni Papini,274.267,PARCHEGGIO,,"44.5349272126, 11.3535617128","{""type"": ""Polygon"", ""coordinates"": [[[11.35366056467407, 44.535100361092624], [11.35368844036186, 44.5350019293989], [11.35362393239794, 44.535010852875295], [11.353519893682002, 44.534741363224406], [11.353542011997499, 44.53473415816569], [11.35353432943744, 44.53471913198713], [11.353444236552182, 44.534737019192356], [11.353590231890099, 44.53511109140822], [11.35366056467407, 44.535100361092624]]]}"
426,1214,121N,Navile,AREA VIA COLOMBO,Via Colombo,1107.151,VERDE D'ARREDO STRADALE,,"44.5323582908, 11.3366710383","{""type"": ""Polygon"", ""coordinates"": [[[11.336046038132611, 44.532117433603], [11.336046775495698, 44.53212642083014], [11.336062071285326, 44.532137540691195], [11.336127910722487, 44.53218201407052], [11.33618234934689, 44.5322151982129], [11.336228743047867, 44.53224233533385], [11.336273746081343, 44.53226616991145], [11.336304718433643, 44.53228219002368], [11.336332234088927, 44.53229675039052], [11.336395913355988, 44.53232497378675], [11.336488488251081, 44.532364488376835], [11.33655028474483, 44.53238968945764], [11.336596566649535, 44.532407736228464], [11.33664443317914, 44.53242449048444], [11.336707099002279, 44.53244625278762], [11.336758702154462, 44.53246202992532], [11.336813966350931, 44.53247809242694], [11.336899303683118, 44.532497139471644], [11.337050432128201, 44.53252798226864], [11.337355981024636, 44.532590139667946], [11.337366044250745, 44.53258372172461], [11.337373462123882, 44.53256466484248], [11.337367614643702, 44.532547500190475], [11.33732781174879, 44.532539316900866], [11.33727669018621, 44.53252487020034], [11.337156049275807, 44.53248731541177], [11.337062721222793, 44.532455656827345], [11.337000468147474, 44.53243369097948], [11.336964907989472, 44.53239170625396], [11.336820148756141, 44.532340428454944], [11.336749187945586, 44.53233425308638], [11.336628805917929, 44.53230314833432], [11.336509969486416, 44.532265555898114], [11.336396389198054, 44.53222398214432], [11.33634676198947, 44.532201757340175], [11.336280489184263, 44.53216954398803], [11.336208436855976, 44.532124333673], [11.336189639821265, 44.53211746367827], [11.336127872611765, 44.532099283613825], [11.33609875895415, 44.53209195778612], [11.336076960526933, 44.532091323915004], [11.336055378883078, 44.5321055392909], [11.336046038132611, 44.532117433603]]]}"
